IDX,IMG_SHAPE,MASK_SHAPE,NUMEL_IMG,NUMEL_MASK,STORAGE_IMG,STORAGE_MASK
26,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
27,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
28,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
29,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
30,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
31,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
32,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
33,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
34,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
35,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
36,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
37,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
38,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
39,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
40,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
41,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
42,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
43,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
44,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
45,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
46,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
47,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
48,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
49,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
50,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
51,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
52,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
53,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
54,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
55,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
56,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
57,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
58,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
59,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
60,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
61,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
62,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
63,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
64,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
65,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
66,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
67,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
68,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
69,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
70,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
71,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
72,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
73,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
74,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
75,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
76,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
77,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
78,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
79,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
80,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
81,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
82,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
83,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
84,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
85,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
86,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
87,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
88,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
89,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
90,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
91,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
92,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
93,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
94,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
95,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
96,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
97,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
98,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
99,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
100,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
101,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
102,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
103,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
104,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
105,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
106,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
107,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
108,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
109,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
110,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
111,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
112,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
113,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
114,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
115,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
116,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
117,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
118,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
119,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
120,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
121,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
122,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
123,torch.Size([3, 279, 341]),torch.Size([1, 279, 341]),285417,95139,False,False
124,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
125,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
126,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
127,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
128,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
129,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
130,torch.Size([3, 447, 512]),torch.Size([1, 447, 512]),686592,228864,False,False
131,torch.Size([3, 447, 512]),torch.Size([1, 447, 512]),686592,228864,False,False
132,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
133,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
134,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
135,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
136,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
137,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
138,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
139,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
140,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
141,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
142,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
143,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
144,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
145,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
146,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
147,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
148,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
149,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
150,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
151,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
152,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
153,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
154,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
155,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
156,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
157,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
158,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
159,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
160,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
161,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
162,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
163,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
164,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
165,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
166,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
167,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
168,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
169,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
170,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
171,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
172,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
173,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
174,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
175,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
176,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
177,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
178,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
179,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
180,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
181,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
182,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
183,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
184,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
185,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
186,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
187,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
188,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
189,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
190,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
191,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
192,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
193,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
194,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
195,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
196,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
197,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
198,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
199,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
200,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
201,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
202,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
203,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
204,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
205,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
206,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
207,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
208,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
209,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
210,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
211,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
212,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
213,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
214,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
215,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
216,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
217,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
218,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
219,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
220,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
221,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
222,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
223,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
224,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
225,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
226,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
227,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
228,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
229,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
230,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
231,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
232,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
233,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
234,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
235,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
236,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
237,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
238,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
239,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
240,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
241,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
242,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
243,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
244,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
245,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
246,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
247,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
248,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
249,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
250,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
251,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
252,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
253,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
254,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
255,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
256,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
257,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
258,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
259,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
260,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
261,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
262,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
263,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
264,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
265,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
266,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
267,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
268,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
269,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
270,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
271,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
272,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
273,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
274,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
275,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
276,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
277,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
278,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
279,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
280,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
281,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
282,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
283,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
284,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
285,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
286,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
287,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
288,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
289,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
290,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
291,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
292,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
293,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
294,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
295,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
296,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
297,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
298,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
299,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
300,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
301,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
302,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
303,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
304,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
305,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
306,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
307,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
308,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
309,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
310,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
311,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
312,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
313,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
314,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
315,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
316,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
317,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
318,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
319,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
320,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
321,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
322,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
323,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
324,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
325,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
326,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
327,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
328,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
329,torch.Size([3, 512, 512]),torch.Size([1, 512, 512]),786432,262144,False,False
